DCDense,720,168,Hog_services_Adrianna.csv,0.6969246,1.3863523,1.1774347,2.4103832,129.01419,0.88575536,0.21543735265731812
Seq2Seq,720,12,Hog_assembly_Colette.csv,0.5098734,0.51999694,0.72110814,3.6667068,2400.7754,0.7156257,0.4878799319267273
Seq2Seq,720,24,Hog_assembly_Colette.csv,0.49857485,0.50583905,0.7112236,3.5674562,2436.546,0.70595527,0.5016270875930786
Seq2Seq,720,36,Hog_assembly_Colette.csv,0.50541955,0.5172101,0.71917325,3.4784644,2232.662,0.71490794,0.4889066219329834
Seq2Seq,720,48,Hog_assembly_Colette.csv,0.5024849,0.52184767,0.72239023,3.494505,2273.9375,0.71871287,0.48345184326171875
Seq2Seq,720,72,Hog_assembly_Colette.csv,0.49638197,0.51116645,0.7149591,3.4802492,2265.1824,0.71220994,0.49275702238082886
Seq2Seq,720,84,Hog_assembly_Colette.csv,0.51190805,0.5416531,0.73597085,3.6699858,2446.33,0.73350936,0.46196407079696655
Seq2Seq,720,96,Hog_assembly_Colette.csv,0.5028234,0.5262044,0.7253995,3.5883036,2325.8704,0.7231097,0.4771122932434082
Seq2Seq,720,108,Hog_assembly_Colette.csv,0.4989905,0.5180889,0.7197839,3.555743,2321.368,0.71757305,0.48508888483047485
Seq2Seq,720,120,Hog_assembly_Colette.csv,0.50487936,0.53066534,0.7284678,3.667996,2459.2861,0.7260952,0.4727857708930969
Seq2Seq,720,132,Hog_assembly_Colette.csv,0.50454384,0.5301059,0.7280837,3.7214646,2499.8584,0.7254841,0.47367286682128906
Seq2Seq,720,144,Hog_assembly_Colette.csv,0.5073458,0.5360059,0.73212427,3.7530801,2561.3262,0.7291693,0.4683120846748352
Seq2Seq,720,156,Hog_assembly_Colette.csv,0.5295968,0.5728152,0.75684553,4.0175476,3052.2412,0.75339085,0.4324021339416504
Seq2Seq,720,168,Hog_assembly_Colette.csv,0.5049385,0.528383,0.72689956,3.7449615,2548.0852,0.723221,0.4769514203071594
Seq2Seq,720,12,Hog_education_Casandra.csv,0.51585335,0.54073817,0.735349,1.4963595,90.10123,0.9181503,0.15700006484985352
Seq2Seq,720,24,Hog_education_Casandra.csv,0.51244664,0.60204333,0.7759145,1.6054342,148.91914,0.9696955,0.059690654277801514
Seq2Seq,720,36,Hog_education_Casandra.csv,0.5289644,0.6102656,0.781195,1.8484147,320.432,0.97828656,0.04295533895492554
Seq2Seq,720,48,Hog_education_Casandra.csv,0.5286386,0.6165197,0.78518766,1.8357292,405.02823,0.98452646,0.03070753812789917
Seq2Seq,720,72,Hog_education_Casandra.csv,0.5417445,0.6603775,0.81263614,2.0613022,585.5719,1.0217371,-0.04394674301147461
Seq2Seq,720,84,Hog_education_Casandra.csv,0.52624184,0.60951084,0.78071177,1.9731332,508.27722,0.983123,0.033469200134277344
Seq2Seq,720,96,Hog_education_Casandra.csv,0.5383728,0.6297731,0.79358244,2.019035,506.78152,1.0002991,-0.0005981922149658203
Seq2Seq,720,108,Hog_education_Casandra.csv,0.544428,0.6125476,0.78265417,1.9400024,365.97754,0.9871869,0.025462090969085693
Seq2Seq,720,120,Hog_education_Casandra.csv,0.5220888,0.5693456,0.7545499,1.5413504,188.49384,0.95208055,0.09354263544082642
Seq2Seq,720,132,Hog_education_Casandra.csv,0.5220531,0.57547075,0.7585979,1.6018702,208.55623,0.95734817,0.08348453044891357
Seq2Seq,720,144,Hog_education_Casandra.csv,0.60573316,0.7162613,0.84632224,2.3359816,574.8258,1.0680605,-0.1407531499862671
Seq2Seq,720,156,Hog_education_Casandra.csv,0.5953647,0.687054,0.82888716,2.206788,525.8025,1.0459601,-0.09403252601623535
Seq2Seq,720,168,Hog_education_Casandra.csv,0.60839313,0.72108996,0.84917015,2.2981062,572.7915,1.0713322,-0.14775264263153076
Seq2Seq,720,12,Hog_food_Morgan.csv,0.5647474,0.561771,0.7495138,0.8369144,10.444289,0.735264,0.45938682556152344
Seq2Seq,720,24,Hog_food_Morgan.csv,0.57437575,0.54895765,0.7409168,0.82267904,8.141032,0.72643906,0.4722864031791687
Seq2Seq,720,36,Hog_food_Morgan.csv,0.5940195,0.5955975,0.7717496,0.87055975,11.689182,0.7562479,0.42808908224105835
Seq2Seq,720,48,Hog_food_Morgan.csv,0.57975644,0.5644329,0.7512875,0.8559664,13.937784,0.7357922,0.45860975980758667
Seq2Seq,720,72,Hog_food_Morgan.csv,0.67154855,0.707063,0.8408704,0.95721763,18.546618,0.8226148,0.3233049511909485
Seq2Seq,720,84,Hog_food_Morgan.csv,0.7023251,0.7602475,0.8719217,0.989196,20.106089,0.8525173,0.2732141613960266
Seq2Seq,720,96,Hog_food_Morgan.csv,0.66589737,0.70182997,0.83775294,0.9574449,19.25775,0.8186247,0.3298535943031311
Seq2Seq,720,108,Hog_food_Morgan.csv,0.6614818,0.6946593,0.83346224,0.94769096,18.211681,0.8139497,0.3374858498573303
Seq2Seq,720,120,Hog_food_Morgan.csv,0.66931385,0.7061743,0.8403418,0.9517521,18.276318,0.82021075,0.3272542357444763
Seq2Seq,720,132,Hog_food_Morgan.csv,0.5939212,0.59932315,0.77415967,0.87465465,14.076684,0.75518465,0.42969608306884766
Seq2Seq,720,144,Hog_food_Morgan.csv,0.66159016,0.69829684,0.83564156,0.94236875,18.680334,0.8147096,0.33624833822250366
Seq2Seq,720,156,Hog_food_Morgan.csv,0.70651674,0.76469094,0.87446606,0.98126185,19.130028,0.8521341,0.27386748790740967
Seq2Seq,720,168,Hog_food_Morgan.csv,0.6597563,0.6958776,0.8341928,0.9360971,17.866913,0.812502,0.33984047174453735
Seq2Seq,720,12,Hog_industrial_Jeremy.csv,0.47220832,0.3499249,0.5915445,3.572153,8677.989,0.62309754,0.6117494702339172
Seq2Seq,720,24,Hog_industrial_Jeremy.csv,0.665692,0.5683686,0.75390226,2.9071293,4072.4568,0.79363704,0.3701402544975281
Seq2Seq,720,36,Hog_industrial_Jeremy.csv,0.6583786,0.5624699,0.7499799,2.8924246,3329.7173,0.78906393,0.3773781657218933
Seq2Seq,720,48,Hog_industrial_Jeremy.csv,0.72228473,0.6360382,0.79752004,2.3667212,1709.8208,0.8385264,0.29687345027923584
Seq2Seq,720,72,Hog_industrial_Jeremy.csv,0.7178431,0.63562566,0.79726136,2.6086388,2862.9438,0.8372221,0.2990591526031494
Seq2Seq,720,84,Hog_industrial_Jeremy.csv,0.73360187,0.6625986,0.8140016,2.6271095,3008.5525,0.8543568,0.2700743079185486
Seq2Seq,720,96,Hog_industrial_Jeremy.csv,0.72529435,0.64860445,0.80535984,2.5581865,2602.5273,0.8449062,0.28613346815109253
Seq2Seq,720,108,Hog_industrial_Jeremy.csv,0.7106292,0.63420737,0.7963714,2.7379925,3093.699,0.83509636,0.3026139736175537
Seq2Seq,720,120,Hog_industrial_Jeremy.csv,0.71428186,0.6401759,0.8001099,2.732954,3241.9988,0.8386205,0.29671573638916016
Seq2Seq,720,132,Hog_industrial_Jeremy.csv,0.702826,0.62537897,0.79080904,2.7920191,3297.3428,0.8284731,0.31363242864608765
Seq2Seq,720,144,Hog_industrial_Jeremy.csv,0.7221714,0.6505764,0.80658317,2.685329,2975.8494,0.8445621,0.28671491146087646
Seq2Seq,720,156,Hog_industrial_Jeremy.csv,0.51729757,0.39134577,0.6255764,4.2520795,15997.143,0.6546817,0.5713918805122375
Seq2Seq,720,168,Hog_industrial_Jeremy.csv,0.7195002,0.64588517,0.8036698,2.5440564,2478.7856,0.840592,0.29340511560440063
Seq2Seq,720,12,Hog_lodging_Hal.csv,1.233987,2.4257777,1.5574908,23.244009,803330.44,1.4995687,-1.2487061023712158
Seq2Seq,720,24,Hog_lodging_Hal.csv,1.1579496,2.2410116,1.4970009,18.78772,518584.34,1.444334,-1.0861008167266846
Seq2Seq,720,36,Hog_lodging_Hal.csv,1.2281357,2.4371588,1.5611402,20.838228,641682.25,1.5082834,-1.274918794631958
Seq2Seq,720,48,Hog_lodging_Hal.csv,1.1698482,2.298925,1.5162206,17.827057,461724.84,1.4667141,-1.1512503623962402
Seq2Seq,720,72,Hog_lodging_Hal.csv,1.2156867,2.4312274,1.5592394,19.325048,526929.6,1.5104895,-1.2815780639648438
Seq2Seq,720,84,Hog_lodging_Hal.csv,1.2278401,2.470216,1.5716921,19.596317,542943.94,1.5231231,-1.319904088973999
Seq2Seq,720,96,Hog_lodging_Hal.csv,1.2222785,2.451996,1.5658851,19.302042,514918.75,1.5179043,-1.3040332794189453
Seq2Seq,720,108,Hog_lodging_Hal.csv,1.216481,2.4345822,1.5603148,19.125278,507562.4,1.5131077,-1.289494276046753
Seq2Seq,720,120,Hog_lodging_Hal.csv,1.2026106,2.3998168,1.5491341,18.542135,468466.1,1.502971,-1.2589218616485596
Seq2Seq,720,132,Hog_lodging_Hal.csv,1.2086289,2.4092002,1.5521599,18.943516,487937.53,1.5068051,-1.2704615592956543
Seq2Seq,720,144,Hog_lodging_Hal.csv,1.2190087,2.43767,1.561304,19.077085,490045.53,1.5167437,-1.300511121749878
Seq2Seq,720,156,Hog_lodging_Hal.csv,1.2214633,2.4461603,1.5640205,18.834455,470912.06,1.5205287,-1.3120074272155762
Seq2Seq,720,168,Hog_lodging_Hal.csv,1.235445,2.4781184,1.5742041,19.4823,504311.28,1.5317066,-1.3461251258850098
Seq2Seq,720,12,Hog_office_Almeda.csv,0.46819827,0.36782378,0.6064848,2.612357,220.23503,0.65050405,0.5768444836139679
Seq2Seq,720,24,Hog_office_Almeda.csv,0.47684234,0.3756706,0.61291975,2.599937,248.11963,0.65721154,0.5680730044841766
Seq2Seq,720,36,Hog_office_Almeda.csv,0.49996248,0.41166323,0.64160985,2.6941066,331.53345,0.68758166,0.5272314846515656
Seq2Seq,720,48,Hog_office_Almeda.csv,0.49187878,0.40282595,0.6346857,2.6750631,344.48404,0.6800736,0.5374999046325684
Seq2Seq,720,72,Hog_office_Almeda.csv,0.4980762,0.4057111,0.63695455,2.48671,257.51782,0.68212193,0.534709632396698
Seq2Seq,720,84,Hog_office_Almeda.csv,0.5136741,0.4287039,0.6547548,2.5006566,265.1859,0.7009016,0.5087369382381439
Seq2Seq,720,96,Hog_office_Almeda.csv,0.51992714,0.44373277,0.6661327,2.458735,246.79263,0.7128159,0.491893470287323
Seq2Seq,720,108,Hog_office_Almeda.csv,0.53260374,0.46772605,0.683905,2.540589,272.821,0.73150265,0.46490395069122314
Seq2Seq,720,120,Hog_office_Almeda.csv,0.54418546,0.49383998,0.7027375,2.5674982,298.12018,0.7512979,0.4355514645576477
Seq2Seq,720,132,Hog_office_Almeda.csv,0.5496819,0.5068183,0.71191174,2.5861762,300.57556,0.76074,0.42127472162246704
Seq2Seq,720,144,Hog_office_Almeda.csv,0.551279,0.51097065,0.7148221,2.565202,298.14203,0.76348543,0.4170900583267212
Seq2Seq,720,156,Hog_office_Almeda.csv,0.5517704,0.51096845,0.71482056,2.543592,288.1948,0.76316583,0.41757798194885254
Seq2Seq,720,168,Hog_office_Almeda.csv,0.5482938,0.50352633,0.7095959,2.5160015,282.49493,0.75719714,0.4266524910926819
Seq2Seq,720,12,Hog_parking_Jean.csv,0.6950631,0.6626072,0.81400687,0.74342716,3.8978477,0.70223683,0.5068634450435638
Seq2Seq,720,24,Hog_parking_Jean.csv,0.77115583,0.7971868,0.8928532,0.7786786,2.5432022,0.7732939,0.40201646089553833
Seq2Seq,720,36,Hog_parking_Jean.csv,0.72507834,0.7197492,0.8483803,0.7727752,3.7163596,0.73784363,0.4555867910385132
Seq2Seq,720,48,Hog_parking_Jean.csv,0.73825705,0.73527485,0.8574817,0.8120816,6.4213376,0.74877894,0.4393301010131836
Seq2Seq,720,72,Hog_parking_Jean.csv,0.7342083,0.7268691,0.8525662,0.7978107,4.466755,0.75022787,0.43715810775756836
Seq2Seq,720,84,Hog_parking_Jean.csv,0.79825705,0.81995034,0.9055111,0.838841,3.9180067,0.79965836,0.3605464696884155
Seq2Seq,720,96,Hog_parking_Jean.csv,0.748605,0.7435972,0.86232084,0.82453877,5.4557595,0.7642174,0.41597187519073486
Seq2Seq,720,108,Hog_parking_Jean.csv,0.67788035,0.62639904,0.7914538,0.85211426,11.808771,0.70392257,0.5044929683208466
